chain_start,model_id,train_date,test_date,training_day,dense_start,auc,copc,base_auc,auc_gap_vs_base,auc_gap_bp,is_baseline,status,source_count,canonical_source,canonical_sheet,auc_cell,copc_cell,base_auc_cell,sources_json
2026-08-15,base(bn-senet-dcnm),2026-08-15,2026-08-16,1,cold,0.86696,1.005092,0.86696,0.0,0.0,True,observed,8,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,B4,C4,B4,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B4"",""copc_cell"":""C4"",""base_auc_cell"":""B4"",""test_date_cell"":""A4"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B48"",""copc_cell"":""C48"",""base_auc_cell"":""B48"",""test_date_cell"":""A48"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B69"",""copc_cell"":""C69"",""base_auc_cell"":""B69"",""test_date_cell"":""A69"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B4"",""copc_cell"":""C4"",""base_auc_cell"":""B4"",""test_date_cell"":""A4"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B48"",""copc_cell"":""C48"",""base_auc_cell"":""B48"",""test_date_cell"":""A48"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B69"",""copc_cell"":""C69"",""base_auc_cell"":""B69"",""test_date_cell"":""A69"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B4"",""copc_cell"":""C4"",""base_auc_cell"":""B4"",""test_date_cell"":""A4"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B48"",""copc_cell"":""C48"",""base_auc_cell"":""B48"",""test_date_cell"":""A48"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""}]"
2026-08-15,base(bn-senet-dcnm),2026-08-16,2026-08-17,2,warm,0.867867,0.995396,0.867867,0.0,0.0,True,observed,8,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,B5,C5,B5,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B5"",""copc_cell"":""C5"",""base_auc_cell"":""B5"",""test_date_cell"":""A5"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B49"",""copc_cell"":""C49"",""base_auc_cell"":""B49"",""test_date_cell"":""A49"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B70"",""copc_cell"":""C70"",""base_auc_cell"":""B70"",""test_date_cell"":""A70"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B5"",""copc_cell"":""C5"",""base_auc_cell"":""B5"",""test_date_cell"":""A5"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B49"",""copc_cell"":""C49"",""base_auc_cell"":""B49"",""test_date_cell"":""A49"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B70"",""copc_cell"":""C70"",""base_auc_cell"":""B70"",""test_date_cell"":""A70"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B5"",""copc_cell"":""C5"",""base_auc_cell"":""B5"",""test_date_cell"":""A5"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B49"",""copc_cell"":""C49"",""base_auc_cell"":""B49"",""test_date_cell"":""A49"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""}]"
2026-08-15,base(bn-senet-dcnm),2026-08-17,2026-08-18,3,warm,0.868909,1.013652,0.868909,0.0,0.0,True,observed,8,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,B6,C6,B6,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B6"",""copc_cell"":""C6"",""base_auc_cell"":""B6"",""test_date_cell"":""A6"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B50"",""copc_cell"":""C50"",""base_auc_cell"":""B50"",""test_date_cell"":""A50"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B71"",""copc_cell"":""C71"",""base_auc_cell"":""B71"",""test_date_cell"":""A71"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B6"",""copc_cell"":""C6"",""base_auc_cell"":""B6"",""test_date_cell"":""A6"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B50"",""copc_cell"":""C50"",""base_auc_cell"":""B50"",""test_date_cell"":""A50"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B71"",""copc_cell"":""C71"",""base_auc_cell"":""B71"",""test_date_cell"":""A71"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B6"",""copc_cell"":""C6"",""base_auc_cell"":""B6"",""test_date_cell"":""A6"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B50"",""copc_cell"":""C50"",""base_auc_cell"":""B50"",""test_date_cell"":""A50"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""}]"
2026-08-15,base(bn-senet-dcnm),2026-08-18,2026-08-19,4,warm,0.869868,0.992964,0.869868,0.0,0.0,True,observed,8,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,B7,C7,B7,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B7"",""copc_cell"":""C7"",""base_auc_cell"":""B7"",""test_date_cell"":""A7"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B51"",""copc_cell"":""C51"",""base_auc_cell"":""B51"",""test_date_cell"":""A51"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B72"",""copc_cell"":""C72"",""base_auc_cell"":""B72"",""test_date_cell"":""A72"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B7"",""copc_cell"":""C7"",""base_auc_cell"":""B7"",""test_date_cell"":""A7"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B51"",""copc_cell"":""C51"",""base_auc_cell"":""B51"",""test_date_cell"":""A51"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B72"",""copc_cell"":""C72"",""base_auc_cell"":""B72"",""test_date_cell"":""A72"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B7"",""copc_cell"":""C7"",""base_auc_cell"":""B7"",""test_date_cell"":""A7"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B51"",""copc_cell"":""C51"",""base_auc_cell"":""B51"",""test_date_cell"":""A51"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""}]"
2026-08-15,base(bn-senet-dcnm),2026-08-19,2026-08-20,5,warm,0.869504,1.005404,0.869504,0.0,0.0,True,observed,8,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,B8,C8,B8,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B8"",""copc_cell"":""C8"",""base_auc_cell"":""B8"",""test_date_cell"":""A8"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B52"",""copc_cell"":""C52"",""base_auc_cell"":""B52"",""test_date_cell"":""A52"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B73"",""copc_cell"":""C73"",""base_auc_cell"":""B73"",""test_date_cell"":""A73"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B8"",""copc_cell"":""C8"",""base_auc_cell"":""B8"",""test_date_cell"":""A8"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B52"",""copc_cell"":""C52"",""base_auc_cell"":""B52"",""test_date_cell"":""A52"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B73"",""copc_cell"":""C73"",""base_auc_cell"":""B73"",""test_date_cell"":""A73"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B8"",""copc_cell"":""C8"",""base_auc_cell"":""B8"",""test_date_cell"":""A8"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B52"",""copc_cell"":""C52"",""base_auc_cell"":""B52"",""test_date_cell"":""A52"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""}]"
2026-08-15,base(bn-senet-dcnm),2026-08-20,2026-08-21,6,warm,0.869311,1.008302,0.869311,0.0,0.0,True,observed,8,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,B9,C9,B9,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B9"",""copc_cell"":""C9"",""base_auc_cell"":""B9"",""test_date_cell"":""A9"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B53"",""copc_cell"":""C53"",""base_auc_cell"":""B53"",""test_date_cell"":""A53"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B74"",""copc_cell"":""C74"",""base_auc_cell"":""B74"",""test_date_cell"":""A74"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B9"",""copc_cell"":""C9"",""base_auc_cell"":""B9"",""test_date_cell"":""A9"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B53"",""copc_cell"":""C53"",""base_auc_cell"":""B53"",""test_date_cell"":""A53"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B74"",""copc_cell"":""C74"",""base_auc_cell"":""B74"",""test_date_cell"":""A74"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B9"",""copc_cell"":""C9"",""base_auc_cell"":""B9"",""test_date_cell"":""A9"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B53"",""copc_cell"":""C53"",""base_auc_cell"":""B53"",""test_date_cell"":""A53"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""}]"
2026-08-15,base(bn-senet-dcnm),2026-08-21,2026-08-22,7,warm,0.869081,1.008253,0.869081,0.0,0.0,True,observed,8,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,B10,C10,B10,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B10"",""copc_cell"":""C10"",""base_auc_cell"":""B10"",""test_date_cell"":""A10"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B54"",""copc_cell"":""C54"",""base_auc_cell"":""B54"",""test_date_cell"":""A54"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B75"",""copc_cell"":""C75"",""base_auc_cell"":""B75"",""test_date_cell"":""A75"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B10"",""copc_cell"":""C10"",""base_auc_cell"":""B10"",""test_date_cell"":""A10"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B54"",""copc_cell"":""C54"",""base_auc_cell"":""B54"",""test_date_cell"":""A54"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B75"",""copc_cell"":""C75"",""base_auc_cell"":""B75"",""test_date_cell"":""A75"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B10"",""copc_cell"":""C10"",""base_auc_cell"":""B10"",""test_date_cell"":""A10"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B54"",""copc_cell"":""C54"",""base_auc_cell"":""B54"",""test_date_cell"":""A54"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""}]"
2026-08-15,base(bn-senet-dcnm),2026-08-22,2026-08-23,8,warm,0.868243,1.005172,0.868243,0.0,0.0,True,observed,8,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,B11,C11,B11,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B11"",""copc_cell"":""C11"",""base_auc_cell"":""B11"",""test_date_cell"":""A11"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B55"",""copc_cell"":""C55"",""base_auc_cell"":""B55"",""test_date_cell"":""A55"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B76"",""copc_cell"":""C76"",""base_auc_cell"":""B76"",""test_date_cell"":""A76"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B11"",""copc_cell"":""C11"",""base_auc_cell"":""B11"",""test_date_cell"":""A11"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B55"",""copc_cell"":""C55"",""base_auc_cell"":""B55"",""test_date_cell"":""A55"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B76"",""copc_cell"":""C76"",""base_auc_cell"":""B76"",""test_date_cell"":""A76"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B11"",""copc_cell"":""C11"",""base_auc_cell"":""B11"",""test_date_cell"":""A11"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B55"",""copc_cell"":""C55"",""base_auc_cell"":""B55"",""test_date_cell"":""A55"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""}]"
2026-08-15,base(bn-senet-dcnm),2026-08-23,2026-08-24,9,warm,0.867981,0.99909,0.867981,0.0,0.0,True,observed,8,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,B12,C12,B12,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B12"",""copc_cell"":""C12"",""base_auc_cell"":""B12"",""test_date_cell"":""A12"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B56"",""copc_cell"":""C56"",""base_auc_cell"":""B56"",""test_date_cell"":""A56"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B77"",""copc_cell"":""C77"",""base_auc_cell"":""B77"",""test_date_cell"":""A77"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B12"",""copc_cell"":""C12"",""base_auc_cell"":""B12"",""test_date_cell"":""A12"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B56"",""copc_cell"":""C56"",""base_auc_cell"":""B56"",""test_date_cell"":""A56"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B77"",""copc_cell"":""C77"",""base_auc_cell"":""B77"",""test_date_cell"":""A77"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B12"",""copc_cell"":""C12"",""base_auc_cell"":""B12"",""test_date_cell"":""A12"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B56"",""copc_cell"":""C56"",""base_auc_cell"":""B56"",""test_date_cell"":""A56"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""}]"
2026-08-15,base(bn-senet-dcnm),2026-08-24,2026-08-25,10,warm,0.868269,0.985613,0.868269,0.0,0.0,True,observed,8,docs/experiments/RankMixer-汇总-0909.xlsx,Sheet1,B13,C13,B13,"[{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B13"",""copc_cell"":""C13"",""base_auc_cell"":""B13"",""test_date_cell"":""A13"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B57"",""copc_cell"":""C57"",""base_auc_cell"":""B57"",""test_date_cell"":""A57"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B78"",""copc_cell"":""C78"",""base_auc_cell"":""B78"",""test_date_cell"":""A78"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B13"",""copc_cell"":""C13"",""base_auc_cell"":""B13"",""test_date_cell"":""A13"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B57"",""copc_cell"":""C57"",""base_auc_cell"":""B57"",""test_date_cell"":""A57"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/副本RankMixer-汇总-0909.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B78"",""copc_cell"":""C78"",""base_auc_cell"":""B78"",""test_date_cell"":""A78"",""model_header_cell"":""B66"",""metadata_cell"":""B67"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B13"",""copc_cell"":""C13"",""base_auc_cell"":""B13"",""test_date_cell"":""A13"",""model_header_cell"":""B1"",""metadata_cell"":""B2"",""metadata_raw"":""90M/0.1809GFLOPs""},{""source"":""docs/experiments/RankMixer-汇总.xlsx"",""sheet"":""Sheet1"",""auc_cell"":""B57"",""copc_cell"":""C57"",""base_auc_cell"":""B57"",""test_date_cell"":""A57"",""model_header_cell"":""B45"",""metadata_cell"":""B46"",""metadata_raw"":""90M/0.1809GFLOPs""}]"
